"RAILROAD","IYR","IMO","STATE","COUNTY","LOCOMI","MTMI","ysmi","TOTMI","EMPHRS","PASSMI","REVPASS","TYPRR","REGION","DUMMY","YEAR4","FRTRNMI","PASTRNMI","OTHERMI","CNTYCD","STCNTY","NARR1","NARR2","NARR3","NARRLEN",DUMMY1
"CNUR","17","12","18","FAYETTE             ","0","0","1560","1560","260","0","0","3 ","4","","2017","0","0","0","041","18C041","","","","0","",
"NIRC","17","02","17","COOK                ","0","0","8097","310740","460382","48317853","2599620","6 ","4","","2017","0","302643","0","031","17C031","","","","0","",
"COER","17","02","17","WILLIAMSON          ","0","0","0","210","713","0","0","3 ","4","","2017","210","0","0","199","17C199","","","","0","",
"IR  ","17","02","17","LA SALLE            ","0","0","660","5560","9472","0","0","3 ","4","","2017","4900","0","0","099","17C099","","","","0","",
"BAYL","17","12","12","DUVAL               ","0","0","4830","11914","7820","0","0","3 ","3","","2017","7084","0","0","031","12C031","","","","0","",
"KEOK","17","04","19","LEE                 ","0","0","0","0","0","0","0","6 ","6","","2017","0","0","0","111","19C111","","","","0","",
"IARR","17","08","19","HARDIN              ","0","0","0","263","296","0","0","3 ","6","","2017","263","0","0","083","19C083","","","","0","",
"BJRR","17","07","06","SAN DIEGO           ","0","0","60","60","384","0","0","3 ","7","","2017","0","0","0","073","06C073","","","","0","",
"RRRR","17","06","08","FREMONT             ","0","0","0","1389","622","0","0","3 ","6","","2017","1389","0","0","043","08C043","","","","0","",
"AGR ","17","11","12","DUVAL               ","0","0","9241","41193","15262","0","0","3 ","3","","2017","31952","0","0","031","12C031","","","","0","",
"FNOR","17","11","12","ORANGE              ","0","0","814","1744","1200","0","0","3 ","3","","2017","930","0","0","095","12C095","","","","0","",
"LW  ","17","11","13","JEFFERSON           ","0","0","0","0","2","0","0","3 ","3","","2017","0","0","0","163","13C163","","","","0","",
"JERX","17","12","17","MASSAC              ","0","0","0","41","0","0","0","3 ","4","","2017","41","0","0","127","17C127","","","","0","",
"KJRY","17","09","17","PEORIA              ","0","0","542","2282","3558","0","0","3 ","4","","2017","1740","0","0","143","17C143","","","","0","",
"BLOL","17","01","17","FORD                ","0","0","0","456","1348","0","0","3 ","4","","2017","456","0","0","053","17C053","","","","0","",
"FSR ","17","02","17","PEORIA              ","0","0","288","754","1706","0","0","3 ","4","","2017","466","0","0","143","17C143","","","","0","",
"GCW ","17","02","17","PEORIA              ","0","0","118","186","402","0","0","3 ","4","","2017","68","0","0","143","17C143","","","","0","",
"GET ","17","02","17","PEORIA              ","0","0","29","849","927","0","0","3 ","4","","2017","820","0","0","143","17C143","","","","0","",
"NS  ","17","12","13","FULTON              ","0","0","1004406","7289819","3871423","0","0","1 ","3","","2017","6285413","0","0","121","13C121","","","","0","",
"EWR ","17","01","17","PEORIA              ","0","0","123","774","301","0","0","3 ","4","","2017","651","0","0","143","17C143","","","","0","",
"EWR ","17","11","17","PEORIA              ","0","0","108","574","207","0","0","3 ","4","","2017","466","0","0","143","17C143","","","","0","",
"NDW ","17","08","17","PEORIA              ","0","0","305","1644","1159","0","0","3 ","4","","2017","1339","0","0","143","17C143","SUBMITTING 6180.55 PER INSTRUCTIONS ON DECEMBER 8, 2017 FROM FRA INSPECTORS.  PRACTICES TO SPLIT OUT"," THE TRAIN MILES & HOURS ON MICHIGAN SOUTHERN RAILROAD CO. (RR CODE MSO) AND MICHIGAN SOUTHERN RAILR","OAD DBA NAPOLEON, DEFIANCE & WESTERN (RR CODE NDW)","250","",
"NDW ","17","09","17","PEORIA              ","0","0","314","1661","1288","0","0","3 ","4","","2017","1347","0","0","143","17C143","SUBMITTING 6180.55 PER INSTRUCTIONS ON DECEMBER 8, 2017 FROM FRA INSPECTORS.  PRACTICES TO SPLIT OUT"," THE TRAIN MILES & HOURS ON MICHIGAN SOUTHERN RAILROAD CO. (RR CODE MSO) AND MICHIGAN SOUTHERN RAILR","OAD DBA NAPOLEON, DEFIANCE & WESTERN (RR CODE NDW)","250","",
"RJCV","17","04","21","JESSAMINE           ","0","0","0","388","742","0","0","3 ","3","","2017","388","0","0","113","21C113","","","","0","",
"RJCK","17","04","21","JESSAMINE           ","0","0","409","409","2286","0","0","3 ","3","","2017","0","0","0","113","21C113","","","","0","",
"RJCC","17","04","21","JESSAMINE           ","0","0","0","8569","9955","0","0","3 ","3","","2017","8569","0","0","113","21C113","","","","0","",
"RJCW","17","04","21","JESSAMINE           ","0","0","0","840","1703","0","0","3 ","3","","2017","840","0","0","113","21C113","","","","0","",
"RJCD","17","03","21","JESSAMINE           ","0","0","29","29","600","0","0","3 ","3","","2017","0","0","0","113","21C113","","","","0","",
"RJCC","17","03","21","JESSAMINE           ","0","0","0","10628","10629","0","0","3 ","3","","2017","10628","0","0","113","21C113","","","","0","",
"RJCK","17","02","21","JESSAMINE           ","0","0","476","476","2627","0","0","3 ","3","","2017","0","0","0","113","21C113","","","","0","",
"HUTT","17","01","20","RENO                ","0","0","1","1","0","0","0","3 ","6","","2017","0","0","0","155","20C155","","","","0","",
"HAL ","17","12","12","DUVAL               ","0","0","780","3120","1179","0","0","3 ","3","","2017","2340","0","0","031","12C031","","","","0","",
"ITKC","17","04","20","WYANDOTTE           ","0","0","250","250","1839","0","0","3 ","6","","2017","0","0","0","209","20C209","","","","0","",
"IATX","17","03","20","JOHNSON             ","0","0","16161","16161","5387","0","0","3 ","6","","2017","0","0","0","091","20C091","","","","0","",
"IATX","17","04","20","JOHNSON             ","0","0","18675","18675","6225","0","0","3 ","6","","2017","0","0","0","091","20C091","","","","0","",
"KTR ","17","02","17","PEORIA              ","0","0","66","66","117","0","0","3 ","4","","2017","0","0","0","143","17C143","","","","0","",
"KBSR","17","07","17","IROQUOIS            ","0","0","252","2127","1159","0","0","3 ","4","","2017","1875","0","0","075","17C075","","","","0","",
"MRAA","17","11","17","WILLIAMSON          ","0","0","12","12","40","0","0","3 ","4","","2017","0","0","0","199","17C199","","","","0","",
"LKP ","17","03","15","MAUI                ","0","0","0","0","675","0","0","6 ","7","","2017","0","0","0","009","15C009","","","","0","",
"LKP ","17","04","15","MAUI                ","0","0","0","0","487","0","0","6 ","7","","2017","0","0","0","009","15C009","","","","0","",
"MRMZ","17","11","17","PIATT               ","0","0","10","138","0","44280","5535","3 ","4","","2017","0","128","0","147","17C147","ALL WORK PERFORMED BY MONTICELLO RAILWAY MUSEUM VOLUNTEERS. NOVEMBER IS PART OF MRM'S SEASONAL POLAR"," EXPRESS EVENT. ELEVATED PASSENGER MILES AND TOTAL PASSENGERS AS A RESULT.","","174","",
"MSO ","17","11","17","PEORIA              ","0","0","58","196","96","0","0","3 ","4","","2017","138","0","0","143","17C143","SUBMITTING 6180.55 PER FRA INSPECTOR INSTRUCTIONS ON DECEMBER 8, 2017 TO SPLIT OUT THE TRAIN MILES, ","& HOURS ON MICHIGAN SOUTHERN RAILROAD CO AND MICHIGAN SOUTHERN RAILROAD CO DBA NAPOLEON, DEFIANCE & ","WESTERN.","208","",
"NDW ","17","11","17","PEORIA              ","0","0","236","1336","885","0","0","3 ","4","","2017","1100","0","0","143","17C143","SUBMITTING 6180.55 PER FRA INSPECTOR INSTRUCTIONS ON DECEMBER 8, 2017 TO SPLIT OUT THE TRAIN MILES, ","& HOURS ON MICHIGAN SOUTHERN RAILROAD CO AND MICHIGAN SOUTHERN RAILROAD CO DBA NAPOLEON, DEFIANCE & ","WESTERN.","208","",
"RVPR","17","11","17","CARROLL             ","0","0","942","942","858","0","0","3 ","4","","2017","0","0","0","015","17C015","SWITCHING MILES WERE DOWN THIS MONTH DUE TO BNSF NOT DROPPING CARS ON NOVEMBER 6TH, NOT DROPPING OR ","PICKING UP ON NOVEMBER 23RD AND WE WERE CLOSED ON NOVEMBER 17TH, 23RD AND 24TH.","","179","",
"NDW ","17","10","17","PEORIA              ","0","0","301","1445","1301","0","0","3 ","4","","2017","1144","0","0","143","17C143","SUBMITTING 6180.55 PER INSTRUCTIONS ON DECEMBER 8, 2017 FROM FRA INSPECTORS.  PRACTICES TO SPLIT OUT"," THE TRAIN MILES & HOURS ON MICHIGAN SOUTHERN RAILROAD CO. (RR CODE MSO) AND MICHIGAN SOUTHERN RAILR","OAD DBA NAPOLEON, DEFIANCE & WESTERN (RR CODE NDW)","250","",
"MRAA","17","05","17","WILLIAMSON          ","0","0","6","6","12","0","0","3 ","4","","2017","0","0","0","199","17C199","","","","0","",
"RNA ","17","05","17","PEORIA              ","0","0","19","415","339","0","0","3 ","4","","2017","396","0","0","143","17C143","","","","0","",
"RVPR","17","05","17","CARROLL             ","0","0","1052","1052","1293","0","0","3 ","4","","2017","0","0","0","015","17C015","","","","0","",
"KJRY","17","05","17","PEORIA              ","0","0","554","2097","3665","0","0","3 ","4","","2017","1543","0","0","143","17C143","","","","0","",
"KTR ","17","05","17","PEORIA              ","0","0","61","61","113","0","0","3 ","4","","2017","0","0","0","143","17C143","","","","0","",
"SCIH","17","11","17","COOK                ","0","0","0","1848","2533","0","0","6 ","4","","2017","1848","0","0","031","17C031","","","","0","",
"SCIH","17","12","17","COOK                ","0","0","0","1848","2359","0","0","6 ","4","","2017","1848","0","0","031","17C031","","","","0","",
"COEH","17","11","12","DUVAL               ","0","0","0","188","201","0","0","3 ","3","","2017","188","0","0","031","12C031","","","","0","",
"WGCR","17","08","12","DUVAL               ","0","0","0","416","342","0","0","3 ","3","","2017","416","0","0","031","12C031","","","","0","",
"HRT ","17","04","13","HART                ","0","0","0","962","704","0","0","3 ","3","","2017","962","0","0","147","13C147","","","","0","",
"CPR ","17","11","13","MORGAN              ","0","0","0","1227","591","0","0","3 ","3","","2017","1227","0","0","211","13C211","","","","0","",
"CCHA","17","09","12","DUVAL               ","0","0","720","2432","3387","0","0","3 ","3","","2017","1712","0","0","031","12C031","","","","0","",
"VR  ","17","08","12","DUVAL               ","0","0","1116","1736","764","0","0","3 ","3","","2017","620","0","0","031","12C031","","","","0","",
"CKIN","17","08","18","FAYETTE             ","0","0","0","240","1185","0","0","3 ","4","","2017","240","0","0","041","18C041","","","","0","",
"NICD","17","01","18","LA PORTE            ","0","0","0","62171","53208","9355246","291967","6 ","4","","2017","0","62171","0","091","18C091","","","","0","",
"LIRC","17","01","18","CLARK               ","0","0","1100","6508","8606","0","0","3 ","4","","2017","5408","0","0","019","18C019","","","","0","",
"GRW ","17","01","18","LAKE                ","0","0","13648","13648","29334","0","0","3 ","4","","2017","0","0","0","089","18C089","","","","0","",
"HOS ","17","02","18","PERRY               ","0","0","0","558","614","0","0","3 ","4","","2017","558","0","0","123","18C123","NONE","","","4","",
"IHB ","17","01","18","LAKE                ","0","0","64797","95409","112664","0","0","3 ","4","","2017","30612","0","0","089","18C089","","","","0","",
"CMPA","17","02","18","JEFFERSON           ","0","0","0","137","1006","0","0","3 ","4","","2017","137","0","0","077","18C077","","","","0","",
"BERR","17","01","18","LAKE                ","0","0","13","13","3204","0","0","3 ","4","","2017","0","0","0","089","18C089","RAILROAD HOURS WORKED ARE HIGHER DUE TO HIGHER CUSTOMERS DEMANDED FOR RAIL CARS. ","","","80","",
"LMIC","17","02","18","PORTER              ","0","0","9792","9792","4324","0","0","3 ","4","","2017","0","0","0","127","18C127","","","","0","",
"HRSX","17","04","15","HONOLULU            ","0","0","0","299","543","32292","2484","3 ","7","","2017","0","299","0","003","15C003","THE HAWAIIAN RAILWAY SOCIETY OFFERS 45 MINUTE AND 90 MINUTE RIDES.  ON SATURDAY, THERE IS ONE 90 MIN","UTE RIDE.  ON SUNDAY THERE ARE TWO 90 MINUTE RIDES. 
7 DAYS A WEEK, THE TRAIN IS AVAILABLE FOR A CH","ARTER RIDE (EITHER 45 OR 90 MINUTES) FOR GROUPS, S","250","",
"HRSX","17","09","15","HONOLULU            ","0","0","0","115","529","21124","2176","3 ","7","","2017","0","115","0","003","15C003","THE HAWAIIAN RAILWAY SOCIETY OFFERS 45 MINUTE AND 90 MINUTE RIDES. ON SATURDAY, THERE IS ONE 90 MINU","TE RIDE. ON SUNDAY THERE ARE TWO 90 MINUTE RIDES. 7 DAYS A WEEK, THE TRAIN IS AVAILABLE FOR A CHARTE","R RIDE (EITHER 45 OR 90 MINUTES) FOR GROUPS, SCHOO","250","",
"LKP ","17","10","15","MAUI                ","0","0","0","0","515","0","0","6 ","7","","2017","0","0","0","009","15C009","ADDING MORE EMPLOYEES FOR OUR SEASONAL HOLIDAY EXPRESS EVENT. ","","","61","",
"HRSX","17","11","15","HONOLULU            ","0","0","0","169","467","29042","2234","3 ","7","","2017","0","169","0","003","15C003","THE HAWAIIAN RAILWAY SOCIETY OFFERS 45 MINUTE AND 90 MINUTE RIDES. ON SATURDAY, THERE IS ONE 90 MINU","TE RIDE. ON SUNDAY THERE ARE TWO 90 MINUTE RIDES. 7 DAYS A WEEK, THE TRAIN IS AVAILABLE FOR A CHARTE","R RIDE (EITHER 45 OR 90 MINUTES) FOR GROUPS, SCHOO","250","",
"LKP ","17","09","15","MAUI                ","0","0","0","0","484","0","0","6 ","7","","2017","0","0","0","009","15C009","ADDING EMPLOYEES FOR OUR SEASONAL HOLIDAY EXPRESS EVENT. ","","","56","",
"HRSX","17","08","15","HONOLULU            ","0","0","0","286","523","39936","3072","3 ","7","","2017","0","286","0","003","15C003","THE HAWAIIAN RAILWAY SOCIETY OFFERS 45 MINUTE AND 90 MINUTE RIDES. ON SATURDAY, THERE IS ONE 90 MINU","TE RIDE. ON SUNDAY THERE ARE TWO 90 MINUTE RIDES. 7 DAYS A WEEK, THE TRAIN IS AVAILABLE FOR A CHARTE","R RIDE (EITHER 45 OR 90 MINUTES) FOR GROUPS, SCHOO","250","",
"LKP ","17","08","15","MAUI                ","0","0","0","0","280","0","0","6 ","7","","2017","0","0","0","009","15C009","","","","0","",
"HRSX","17","02","15","HONOLULU            ","0","0","0","270","647","29809","2381","3 ","7","","2017","0","270","0","003","15C003","THE HAWAIIAN RAILWAY SOCIETY OFFERS 45 MINUTE AND 90 MINUTE RIDES.  ON SATURDAY, THERE IS ONE 90 MIN","UTE RIDE.  ON SUNDAY THERE ARE TWO 90 MINUTE RIDES.  7 DAYS A WEEK, THE TRAIN IS AVAILABLE FOR A CHA","RTER RIDE (EITHER 45 OR 90 MINUTES) FOR GROUPS, SC","250","",
"MAUP","17","08","12","MANATEE             ","0","0","928","928","473","0","0","3 ","3","","2017","0","0","0","081","12C081","","","","0","",
"LKP ","17","07","15","MAUI                ","0","0","0","0","87","0","0","6 ","7","","2017","0","0","0","009","15C009","","","","0","",
"LKP ","17","02","15","MAUI                ","0","0","0","0","497","0","0","6 ","7","","2017","0","0","0","009","15C009","","","","0","",
"CCKY","17","09","12","DUVAL               ","0","0","45","933","694","0","0","3 ","3","","2017","888","0","0","031","12C031","","","","0","",
"AGR ","17","06","12","DUVAL               ","0","0","8864","40214","14520","0","0","3 ","3","","2017","31350","0","0","031","12C031","","","","0","",
"HRSX","17","01","15","HONOLULU            ","0","0","0","381","757","33754","2778","3 ","7","","2017","0","381","0","003","15C003","THE HAWAIIAN RAILWAY SOCIETY OFFERS 45 MINUTE AND 90 MINUTE RIDES.  ON SATURDAY, THERE IS ONE 90 MIN","UTE RIDE.  ON SUNDAY THERE ARE TWO 90 MINUTE RIDES.  7 DAYS A WEEK, THE TRAIN IS AVAILABLE FOR A CHA","RTER RIDE (EITHER 45 OR 90 MINUTES) FOR GROUPS, SC","250","",
"DT  ","17","11","17","PEORIA              ","0","0","18","130","245","0","0","3 ","4","","2017","112","0","0","143","17C143","OPERATES AS NEEDED. ","","","19","",
"RNA ","17","11","17","PEORIA              ","0","0","19","371","628","0","0","3 ","4","","2017","352","0","0","143","17C143","","","","0","",
"NIRC","17","11","17","COOK                ","0","0","8097","320478","475761","62085625","2767571","6 ","4","","2017","0","312381","0","031","17C031","","","","0","",
"TSWS","17","12","17","WILL                ","0","0","26808","31272","16272","0","0","3 ","4","","2017","0","0","4464","197","17C197","","","","0","",
"SGLR","17","03","12","LEE                 ","0","0","174","3054","8891","110916","3081","3 ","3","","2017","2052","828","0","071","12C071","","","","0","",
"VR  ","17","03","12","DUVAL               ","0","0","1116","1736","806","0","0","3 ","3","","2017","620","0","0","031","12C031","","","","0","",
