"RAILROAD","IYR","IMO","STATE","COUNTY","LOCOMI","MTMI","ysmi","TOTMI","EMPHRS","PASSMI","REVPASS","TYPRR","REGION","DUMMY","YEAR4","FRTRNMI","PASTRNMI","OTHERMI","CNTYCD","STCNTY","NARR1","NARR2","NARR3","NARRLEN",DUMMY1
"CPDR","18","09","12","DUVAL               ","0","0","1948","3424","2379","0","0","3 ","3","","2018","1476","0","0","031","12C031","WORKER HOURS REPORTED BY PAYROLL AND ARE CORRECT.","","","49","",
"CWRY","18","09","12","DUVAL               ","0","0","175","3615","2093","0","0","3 ","3","","2018","3440","0","0","031","12C031","WORKER HOURS REPORTED BY PAYROLL AND ARE CORRECT.","","","49","",
"ETRY","18","09","12","DUVAL               ","0","0","144","144","324","0","0","3 ","3","","2018","0","0","0","031","12C031","","","","0","",
"FCRD","18","09","12","DUVAL               ","0","0","3444","4510","4121","0","0","3 ","3","","2018","1066","0","0","031","12C031","DECREASE IN SWITCHING MILEAGE DUE TO DECREASE IN TRAFFIC. WORKER HOURS REPORTED BY PAYROLL AND ARE C","ORRECT.","","107","",
"GC  ","18","09","12","DUVAL               ","0","0","3024","10626","7180","0","0","3 ","3","","2018","7602","0","0","031","12C031","DECREASE IN FREIGHT MILEAGE DUE TO DECREASE IN TRAFFIC AND EXTREME WEATHER. WORKER HOURS REPORTED BY"," PAYROLL AND ARE CORRECT. 55 AMENDED 2/4/19 TO REFLECT EQUIPMENT COST EXCEEDING THRESHOLD.","","190","",
"GIMY","18","09","12","DUVAL               ","0","0","8280","8790","8350","0","0","3 ","3","","2018","510","0","0","031","12C031","WORKER HOURS REPORTED BY PAYROLL AND ARE CORRECT. ","","","49","",
"GITM","18","09","12","DUVAL               ","0","0","1554","2204","1525","0","0","3 ","3","","2018","650","0","0","031","12C031","","","","0","",
"GSWY","18","09","12","DUVAL               ","0","0","576","986","2261","0","0","3 ","3","","2018","410","0","0","031","12C031","WORKER HOURS REPORTED BY PAYROLL AND ARE CORRECT.","","","49","",
"SFRV","18","09","12","BROWARD             ","0","0","4338","96746","19092","9149280","348611","6 ","3","","2018","0","92408","0","011","12C011","","","","0","",
"GVSR","18","09","12","DUVAL               ","0","0","840","840","1063","0","0","3 ","3","","2018","0","0","0","031","12C031","","","","0","",
"HOG ","18","09","12","DUVAL               ","0","0","395","1441","2269","0","0","3 ","3","","2018","1046","0","0","031","12C031","","","","0","",
"MMID","18","09","12","DUVAL               ","0","0","0","2602","1982","0","0","3 ","3","","2018","2602","0","0","031","12C031","WORKER HOURS REPORTED BY PAYROLL AND ARE CORRECT.","","","49","",
"NCVA","18","09","12","DUVAL               ","0","0","0","2915","3346","0","0","3 ","3","","2018","2915","0","0","031","12C031","DECREASE IN MILEAGE DUE TO DECREASE IN TRAFFIC AND EXTREME WEATHER. WORKER HOURS REPORTED BY PAYROLL"," AND ARE CORRECT.","","117","",
"PCN ","18","09","12","DUVAL               ","0","0","240","375","190","0","0","3 ","3","","2018","135","0","0","031","12C031","","","","0","",
"PGBX","18","09","12","DUVAL               ","0","0","1563","1563","782","0","0","3 ","3","","2018","0","0","0","031","12C031","","","","0","",
"RALI","18","09","12","DUVAL               ","0","0","1623","1623","1149","0","0","3 ","3","","2018","0","0","0","031","12C031","WORKER HOURS ARE REPORTED BY PAYROLL AND ARE COMPLETE.","","","54","",
"RLST","18","09","12","DUVAL               ","0","0","578","578","601","0","0","3 ","3","","2018","0","0","0","031","12C031","","","","0","",
"RSOR","18","09","12","DUVAL               ","0","0","60","528","997","0","0","3 ","3","","2018","468","0","0","031","12C031","","","","0","",
"RSS ","18","09","12","DUVAL               ","0","0","0","0","197","0","0","3 ","3","","2018","0","0","0","031","12C031","","","","0","",
"SAPT","18","09","12","DUVAL               ","0","0","5783","5783","5726","0","0","3 ","3","","2018","0","0","0","031","12C031","DECREASE IN SWITCHING TRAFFIC DUE TO DECREASE IN MAN POWER TO RUN TRAINS AND HOLIDAY SCHEDULE. WORKE","R HOURS ARE REPORTED BY PAYROLL AND ARE COMPLETE.","","149","",
"SCRF","18","09","12","DUVAL               ","0","0","1380","2857","3022","0","0","3 ","3","","2018","1477","0","0","031","12C031","WORKER HOURS ARE REPORTED BY PAYROLL AND ARE COMPLETE.","","","54","",
"WTRY","18","09","12","DUVAL               ","0","0","1683","1683","1224","0","0","3 ","3","","2018","0","0","0","031","12C031","DECREASE IN SWITCHING MILEAGE DUE TO DECREASE IN CUSTOMER TRAFFIC.","","","66","",
"YRC ","18","09","12","DUVAL               ","0","0","2424","2918","4837","0","0","3 ","3","","2018","494","0","0","031","12C031","WORKER HOURS ARE REPORTED BY PAYROLL AND ARE COMPLETE.","","","54","",
"ZIOF","18","09","12","DUVAL               ","0","0","4850","4850","10624","0","0","3 ","3","","2018","0","0","0","031","12C031","","","","0","",
"BCLR","18","09","12","LEE                 ","0","0","0","176","334","0","0","3 ","3","","2018","176","0","0","071","12C071","BOTH THE FRIEGHT TRAIN MILES AND THE RAILROAD WORKER HOURS DROPPED SLIGHTLY COMPARED TO PRIOR MONTHS"," DUE TO EMPLOYEE TURNOVER DURING THE MONTH OF SEPTEMBER 2018. ","","161","",
"SCXF","18","10","12","HENDRY              ","0","0","1590","6000","15938","0","0","3 ","3","","2018","4410","0","0","051","12C051","DIFFRENCE IN MANHOURS AND YARD SWITCHING MILES IS DUE TO RETURNING SEASONAL EMPLOYEES FOR START OF H","ARVEST SEASON.","","114","",
"AN  ","18","09","12","DUVAL               ","0","0","72","224","0","0","0","3 ","3","","2018","152","0","0","031","12C031","","","","0","",
"AGR ","18","09","12","DUVAL               ","0","0","9090","39389","24344","0","0","3 ","3","","2018","30299","0","0","031","12C031","THE VALUE OF RAILROAD WORKER HOURS IS CORRECT. THE VALUE IS HIGH DUE TO THREE PAY PERIODS FALLING WI","THIN THE MONTH. ","","115","",
"FCEN","18","12","12","ORANGE              ","0","0","1026","2235","3281","0","0","3 ","3","","2018","1209","0","0","095","12C095","","","","0","",
"PPBD","18","10","12","PALM BEACH          ","0","0","486","486","162","0","0","3 ","3","","2018","0","0","0","099","12C099","","","","0","",
"VR  ","18","07","12","DUVAL               ","0","0","1116","1736","611","0","0","3 ","3","","2018","620","0","0","031","12C031","","","","0","",
"WKRL","18","07","12","DUVAL               ","0","0","0","0","0","0","0","6 ","3","","2018","0","0","0","031","12C031","","","","0","",
"SGLR","18","07","12","LEE                 ","0","0","152","2924","9200","73800","2050","3 ","3","","2018","2052","720","0","071","12C071","","","","0","",
"CFRC","18","03","12","SEMINOLE            ","0","0","66","25282","679","1221704","82582","6 ","3","","2018","0","25216","0","117","12C117","THE CFRC HAD THREE EVENTS IN THE MONTH OF MARCH 1 TRESPASSER FATALITY,1 CONTRACTOR INJURY AND 1 CROS","SING ACCIDENT.THERE IS 4 RR EMPLOYESS THAT WORK ON THE PROJECT ALL OTHER PERTSONNELL ARE CONTRACTED ","EMPLOYEES.","210","",
"BAYL","18","02","12","DUVAL               ","0","0","4293","10117","8434","0","0","3 ","3","","2018","5824","0","0","031","12C031","","","","0","",
"BCLR","18","02","12","LEE                 ","0","0","0","192","480","0","0","3 ","3","","2018","192","0","0","071","12C071","","","","0","",
"COEH","18","05","12","DUVAL               ","0","0","0","144","241","0","0","3 ","3","","2018","144","0","0","031","12C031","","","","0","",
"HAL ","18","02","12","DUVAL               ","0","0","800","2960","1203","0","0","3 ","3","","2018","2160","0","0","031","12C031","","","","0","",
"EARY","18","02","12","DUVAL               ","0","0","277","717","2295","0","0","3 ","3","","2018","440","0","0","031","12C031","","","","0","",
"COEH","18","10","12","DUVAL               ","0","0","0","139","125","0","0","3 ","3","","2018","139","0","0","031","12C031","","","","0","",
"FCEN","18","03","12","ORANGE              ","0","0","977","1912","3547","0","0","3 ","3","","2018","935","0","0","095","12C095","","","","0","",
"MNBR","18","02","12","DUVAL               ","0","0","185","3636","5005","0","0","3 ","3","","2018","3451","0","0","031","12C031","","","","0","",
"MAUP","18","04","12","MANATEE             ","0","0","544","544","405","0","0","3 ","3","","2018","0","0","0","081","12C081","","","","0","",
"AGR ","18","06","12","DUVAL               ","0","0","7515","37329","15284","0","0","3 ","3","","2018","29814","0","0","031","12C031","","","","0","",
"CSX ","18","04","12","DUVAL               ","0","0","868879","6050658","3419517","0","0","1 ","3","","2018","5181779","0","0","031","12C031","","","","0","",
"KWT ","18","04","12","DUVAL               ","0","0","80","1330","747","0","0","3 ","3","","2018","1250","0","0","031","12C031","","","","0","",
"FGC ","18","04","12","MANATEE             ","0","0","40","421","1038","14990","1441","3 ","3","","2018","0","264","117","081","12C081","117 MILES DH UNDER CODE 14 BETWEEN WILLOW & PARRISH TRAIN ROBBERY","","","65","",
"LXVR","18","02","12","DUVAL               ","0","0","720","2368","347","0","0","3 ","3","","2018","1648","0","0","031","12C031","","","","0","",
"ONWX","18","02","12","LAKE                ","0","0","10","1223","914","36087","2242","","3","","2018","0","1176","37","069","12C069","","","","0","",
"SGLR","18","02","12","LEE                 ","0","0","152","2696","7925","119844","3329","3 ","3","","2018","1824","720","0","071","12C071","OUR PASSENGER MILES INCREASED DURING THE MONTH OF FEBRUARY BECAUSE WE OFFERED MORE VALENTINE'S DAY D","INNER TRAIN RIDES. ","","118","",
"TNHR","18","02","12","DUVAL               ","0","0","0","736","536","0","0","3 ","3","","2018","736","0","0","031","12C031","","","","0","",
"CCHA","18","04","12","DUVAL               ","0","0","720","2216","3240","0","0","3 ","3","","2018","1496","0","0","031","12C031","","","","0","",
"CCKY","18","04","12","DUVAL               ","0","0","46","898","676","0","0","3 ","3","","2018","852","0","0","031","12C031","","","","0","",
"CHAT","18","04","12","DUVAL               ","0","0","0","0","0","0","0","3 ","3","","2018","0","0","0","031","12C031","MAN HOURS, FREIGHT TRAIN MILES AND YARD SWITCHING MILES HAVE BEEN INCLUDED IN THE RAILROAD INJURY AN","D ILLNESS SUMMARY FOR THE BAY LINE RAILROAD (BAYL)","","150","",
"CIRR","18","04","12","DUVAL               ","0","0","750","1800","1808","0","0","3 ","3","","2018","1050","0","0","031","12C031","","","","0","",
"COEH","18","04","12","DUVAL               ","0","0","0","156","232","0","0","3 ","3","","2018","156","0","0","031","12C031","","","","0","",
"LXVR","18","07","12","DUVAL               ","0","0","840","2496","830","0","0","3 ","3","","2018","1656","0","0","031","12C031","","","","0","",
"VR  ","18","06","12","DUVAL               ","0","0","1080","1680","696","0","0","3 ","3","","2018","600","0","0","031","12C031","","","","0","",
"LXVR","18","05","12","DUVAL               ","0","0","828","2836","1157","0","0","3 ","3","","2018","2008","0","0","031","12C031","","","","0","",
"CFRC","18","05","12","SEMINOLE            ","0","0","66","25410","643","1069408","72838","6 ","3","","2018","0","25344","0","117","12C117","CFRC DID NOT HAVE ANY REPORTABLE INCIDENCES FOR THE MONTH OF MAY. THE CFRC HAS 4 RAILROAD EMPLOYEES ","ASSIGN TO THE PROJECT ALL OTHER EMPLOYEES ARE CONTRACTED EMPLOYEES.","","167","",
"MNBR","18","05","12","DUVAL               ","0","0","170","4224","6600","0","0","3 ","3","","2018","4054","0","0","031","12C031","THE VALUE OF RAILROAD WORKER HOURS IS HIGH DUE TO THREE PAY PERIODS FALLING WITHIN THE MONTH ","","","92","",
"ONWX","18","04","12","LAKE                ","0","0","40","745","478","14238","1882","","3","","2018","0","705","0","069","12C069","","","","0","",
"VR  ","18","04","12","DUVAL               ","0","0","1080","1680","740","0","0","3 ","3","","2018","600","0","0","031","12C031","","","","0","",
"WKRL","18","04","12","DUVAL               ","0","0","0","0","0","0","0","6 ","3","","2018","0","0","0","031","12C031","","","","0","",
"WGCR","18","04","12","DUVAL               ","0","0","0","553","364","0","0","3 ","3","","2018","553","0","0","031","12C031","","","","0","",
"PPBD","18","08","12","PALM BEACH          ","0","0","486","486","162","0","0","3 ","3","","2018","0","0","0","099","12C099","","","","0","",
"CARR","18","08","12","DUVAL               ","0","0","1734","1734","1192","0","0","6 ","3","","2018","0","0","0","031","12C031","","","","0","",
"AGCR","18","07","12","DUVAL               ","0","0","0","0","0","0","0","6 ","3","","2018","0","0","0","031","12C031","","","","0","",
"ATW ","18","07","12","DUVAL               ","0","0","682","1488","525","0","0","3 ","3","","2018","806","0","0","031","12C031","","","","0","",
"CA  ","18","07","12","DUVAL               ","0","0","0","789","45901","0","0","3 ","3","","2018","789","0","0","031","12C031","","","","0","",
"CCPN","18","07","12","DUVAL               ","0","0","4179","4179","2905","0","0","3 ","3","","2018","0","0","0","031","12C031","STARTUP OF NEW CUSTOMER INCREASED SWITCHING MILEAGE. WORKER HOURS ARE REPORTED BY PAYROLL AND ARE CO","RRECT.","","106","",
"CPDR","18","07","12","DUVAL               ","0","0","2352","4088","1395","0","0","3 ","3","","2018","1736","0","0","031","12C031","","","","0","",
"CWRY","18","07","12","DUVAL               ","0","0","249","3537","1372","0","0","3 ","3","","2018","3288","0","0","031","12C031","","","","0","",
"ETRY","18","07","12","DUVAL               ","0","0","160","160","360","0","0","3 ","3","","2018","0","0","0","031","12C031","","","","0","",
"FCRD","18","07","12","DUVAL               ","0","0","4300","5414","3615","0","0","3 ","3","","2018","1114","0","0","031","12C031","WORKER HOURS ARE REPORTED BY PAYROLL AND ARE CORRECT. INCREASE IN SWITCHING MILEAGE DUE TO INCREASE ","IN CUSTOMER BUSINESS.","","121","",
"GC  ","18","07","12","DUVAL               ","0","0","2880","10120","6592","0","0","3 ","3","","2018","7240","0","0","031","12C031","WORKER HOURS ARE REPORTED BY PAYROLL AND ARE CORRECT.","","","53","",
"GIMY","18","07","12","DUVAL               ","0","0","8556","9083","7854","0","0","3 ","3","","2018","527","0","0","031","12C031","WORKER HOURS ARE REPORTED BY PAYROLL AND ARE CORRECT.","","","53","",
"GITM","18","07","12","DUVAL               ","0","0","1365","1911","1050","0","0","3 ","3","","2018","546","0","0","031","12C031","","","","0","",
"GSWY","18","07","12","DUVAL               ","0","0","654","1064","1963","0","0","3 ","3","","2018","410","0","0","031","12C031","","","","0","",
"GVSR","18","07","12","DUVAL               ","0","0","1008","1008","1205","0","0","3 ","3","","2018","0","0","0","031","12C031","","","","0","",
"HOG ","18","07","12","DUVAL               ","0","0","415","1789","2010","0","0","3 ","3","","2018","1374","0","0","031","12C031","WORKER HOURS ARE REPORTED BY PAYROLL AND ARE CORRECT.","","","53","",
"MMID","18","07","12","DUVAL               ","0","0","0","2645","1910","0","0","3 ","3","","2018","2645","0","0","031","12C031","","","","0","",
"NCVA","18","07","12","DUVAL               ","0","0","0","3384","2743","0","0","3 ","3","","2018","3384","0","0","031","12C031","","","","0","",
"PCN ","18","07","12","DUVAL               ","0","0","144","180","118","0","0","3 ","3","","2018","36","0","0","031","12C031","","","","0","",
"PGBX","18","07","12","DUVAL               ","0","0","1767","1767","889","0","0","3 ","3","","2018","0","0","0","031","12C031","","","","0","",
"GRNW","18","03","16","NEZ PERCE           ","0","0","4116","7215","4194","0","0","3 ","8","","2018","3099","0","0","069","16C069","","","","0","",
"RVPR","18","04","17","CARROLL             ","0","0","1047","1047","1181","0","0","3 ","4","","2018","0","0","0","015","17C015","","","","0","",
"CERR","18","10","17","COOK                ","0","0","2776","2776","677","0","0","3 ","4","","2018","0","0","0","031","17C031","","","","0","",
"LFIZ","18","03","17","MONTGOMERY          ","0","0","0","0","0","0","0","6 ","4","","2018","0","0","0","135","17C135","","","","0","",
"IRYM","18","10","17","MCHENRY             ","0","0","0","0","0","0","0","3 ","4","","2018","0","0","0","111","17C111","ELECTRIC TRAINS ONLY IN OCTOBER","","","31","",
"BLOL","18","10","17","FORD                ","0","0","0","590","1662","0","0","3 ","4","","2018","590","0","0","053","17C053","","","","0","",
"RNA ","18","10","17","PEORIA              ","0","0","21","405","471","0","0","3 ","4","","2018","384","0","0","143","17C143","","","","0","",
"DREI","18","10","17","MACON               ","0","0","4406","8403","7610","0","0","3 ","4","","2018","3997","0","0","115","17C115","","","","0","",
"RALI","18","07","12","DUVAL               ","0","0","1432","1432","936","0","0","3 ","3","","2018","0","0","0","031","12C031","","","","0","",
"RLST","18","07","12","DUVAL               ","0","0","690","690","536","0","0","3 ","3","","2018","0","0","0","031","12C031","","","","0","",
"RSOR","18","07","12","DUVAL               ","0","0","57","551","1109","0","0","3 ","3","","2018","494","0","0","031","12C031","","","","0","",
"RSS ","18","07","12","DUVAL               ","0","0","0","0","265","0","0","3 ","3","","2018","0","0","0","031","12C031","","","","0","",
"SAPT","18","07","12","DUVAL               ","0","0","5652","5652","5564","0","0","3 ","3","","2018","0","0","0","031","12C031","","","","0","",
"SCRF","18","07","12","DUVAL               ","0","0","1656","3715","1791","0","0","3 ","3","","2018","2059","0","0","031","12C031","","","","0","",
"WTRY","18","07","12","DUVAL               ","0","0","3175","3175","1680","0","0","3 ","3","","2018","0","0","0","031","12C031","","","","0","",
"YRC ","18","07","12","DUVAL               ","0","0","2472","3018","3531","0","0","3 ","3","","2018","546","0","0","031","12C031","WORKER HOURS ARE REPORTED BY PAYROLL AND ARE CORRECT.","","","53","",
