"RAILROAD","IYR","IMO","STATE","COUNTY","LOCOMI","MTMI","ysmi","TOTMI","EMPHRS","PASSMI","REVPASS","TYPRR","REGION","DUMMY","YEAR4","FRTRNMI","PASTRNMI","OTHERMI","CNTYCD","STCNTY","NARR1","NARR2","NARR3","NARRLEN",DUMMY1
"YSRR","19","06","18","FAYETTE             ","0","0","0","858","1895","0","0","3 ","4","","2019","858","0","0","041","18C041","","","","0","",
"SCS ","19","06","18","WARRICK             ","0","0","34","34","449","0","0","3 ","4","","2019","0","0","0","173","18C173","","","","0","",
"DCRR","19","05","18","DUBOIS              ","0","0","0","20","48","0","0","3 ","4","","2019","20","0","0","037","18C037","","","","0","",
"IRM ","19","05","18","ORANGE              ","0","0","0","264","1120","36112","2448","3 ","4","","2019","0","264","0","117","18C117","","","","0","",
"CEIW","19","06","18","MADISON             ","0","0","0","165","465","0","0","3 ","4","","2019","165","0","0","095","18C095","","","","0","",
"OVR ","19","06","18","VANDERBURGH         ","0","0","1","1","0","0","0","3 ","4","","2019","0","0","0","163","18C163","","","","0","",
"HOS ","19","06","18","PERRY               ","0","0","0","733","626","0","0","3 ","4","","2019","733","0","0","123","18C123","","","","0","",
"CEIW","19","04","18","MADISON             ","0","0","0","178","435","0","0","3 ","4","","2019","178","0","0","095","18C095","","","","0","",
"WBCR","19","04","18","WELLS               ","0","0","2976","2976","496","0","0","3 ","4","","2019","0","0","0","179","18C179","","","","0","",
"BFT ","19","03","18","FAYETTE             ","0","0","1254","1254","209","0","0","3 ","4","","2019","0","0","0","041","18C041","","","","0","",
"BFT ","19","04","18","FAYETTE             ","0","0","1038","1038","173","0","0","3 ","4","","2019","0","0","0","041","18C041","","","","0","",
"CNUR","19","03","18","FAYETTE             ","0","0","1422","1422","237","0","0","3 ","4","","2019","0","0","0","041","18C041","","","","0","",
"CNUR","19","04","18","FAYETTE             ","0","0","1476","1476","246","0","0","3 ","4","","2019","0","0","0","041","18C041","","","","0","",
"WBCR","19","03","18","WELLS               ","0","0","2148","2148","358","0","0","3 ","4","","2019","0","0","0","179","18C179","","","","0","",
"CAMY","19","04","18","FAYETTE             ","0","0","0","399","700","0","0","3 ","4","","2019","399","0","0","041","18C041","","","","0","",
"MSO ","19","02","17","PEORIA              ","0","0","48","216","91","0","0","3 ","4","","2019","168","0","0","143","17C143","","","","0","",
"KRRC","19","03","17","ST CLAIR            ","0","0","0","672","478","0","0","3 ","4","","2019","672","0","0","163","17C163","","","","0","",
"GTW ","19","03","17","COOK                ","0","0","23651","235855","128152","0","0","6 ","4","","2019","211477","0","727","031","17C031","","","","0","",
"PRY ","19","02","17","PEORIA              ","0","0","0","0","0","0","0","6 ","4","","2019","0","0","0","143","17C143","NO SERVICE REQUIRED THIS MONTH.  NO BUSINESS.","","","45","",
"STR ","19","02","17","PEORIA              ","0","0","0","0","0","0","0","6 ","4","","2019","0","0","0","143","17C143","NO SERVICE REQUIRED THIS MONTH.  NO BUSINESS.","","","45","",
"COER","19","03","17","WILLIAMSON          ","0","0","0","491","302","0","0","3 ","4","","2019","491","0","0","199","17C199","","","","0","",
"CJR ","19","03","17","COOK                ","0","0","0","403","1278","0","0","3 ","4","","2019","403","0","0","031","17C031","","","","0","",
"NIRC","19","02","17","COOK                ","0","0","7711","292609","462172","54645935","2442257","6 ","4","","2019","0","284898","0","031","17C031","BOX 15. RAILROAD WORKER HOURS ARE ESTIMATED DUE TO A NEW KRONOS SYSTEM BEING IMPLEMENTED.  WILL UPDA","TE HOURS AND AMEND REPORT AS SOON AS POSSIBLE.
BOX 15. RR WORKER HOURS AMENDED TO CORRECT NUMBER 4.","30.2019","207","",
"PHRR","19","02","17","MADISON             ","0","0","179","179","655","0","0","3 ","4","","2019","0","0","0","119","17C119","","","","0","",
"LFIZ","19","02","17","MONTGOMERY          ","0","0","0","0","0","0","0","6 ","4","","2019","0","0","0","135","17C135","","","","0","",
"ISW ","19","02","17","PEORIA              ","0","0","34","34","309","0","0","3 ","4","","2019","0","0","0","143","17C143","","","","0","",
"KBSR","19","02","17","IROQUOIS            ","0","0","204","2255","1113","0","0","3 ","4","","2019","2051","0","0","075","17C075","","","","0","",
"KJRY","19","02","17","PEORIA              ","0","0","506","2174","3349","0","0","3 ","4","","2019","1668","0","0","143","17C143","","","","0","",
"KTR ","19","02","17","PEORIA              ","0","0","63","63","136","0","0","3 ","4","","2019","0","0","0","143","17C143","","","","0","",
"DT  ","19","02","17","PEORIA              ","0","0","5","61","202","0","0","3 ","4","","2019","56","0","0","143","17C143","OPERATES AS NEEDED.","","","19","",
"FSR ","19","02","17","PEORIA              ","0","0","304","810","1759","0","0","3 ","4","","2019","506","0","0","143","17C143","","","","0","",
"GCW ","19","02","17","PEORIA              ","0","0","98","142","533","0","0","3 ","4","","2019","44","0","0","143","17C143","","","","0","",
"EWR ","19","02","17","PEORIA              ","0","0","90","608","274","0","0","3 ","4","","2019","518","0","0","143","17C143","","","","0","",
"ALAB","19","02","17","PEORIA              ","0","0","4","15","499","0","0","3 ","4","","2019","11","0","0","143","17C143","OPERATOR AS NEEDED.  ACCURATE AS REPORTED.","","","42","",
"ALAB","19","03","17","PEORIA              ","0","0","0","0","285","0","0","3 ","4","","2019","0","0","0","143","17C143","OPERATES AS NEEDED.  ACCURATE AS REPORTED.","","","42","",
"NIRC","19","03","17","COOK                ","0","0","8097","326677","478109","57783982","2583351","6 ","4","","2019","0","318580","0","031","17C031","","","","0","",
"STR ","19","05","17","PEORIA              ","0","0","0","0","0","0","0","6 ","4","","2019","0","0","0","143","17C143","NO SERVICE REQUIRED THIS MONTH.  NO BUSINESS.","","","45","",
"WVRR","19","09","18","FAYETTE             ","0","0","8","422","928","32104","1469","3 ","4","","2019","0","414","0","041","18C041","WE ARE A SEASONAL TOURIST RAILROAD. ","","","35","",
"IERR","19","09","18","UNION               ","0","0","17","637","418","0","0","3 ","4","","2019","620","0","0","161","18C161","","","","0","",
"YSRR","19","09","18","FAYETTE             ","0","0","0","1035","2130","0","0","3 ","4","","2019","1035","0","0","041","18C041","","","","0","",
"VVRR","19","09","18","FAYETTE             ","0","0","0","0","443","0","0","3 ","4","","2019","0","0","0","041","18C041","NO TRAFFIC.","","","11","",
"SCS ","19","09","18","WARRICK             ","0","0","17","17","242","0","0","3 ","4","","2019","0","0","0","173","18C173","","","","0","",
"LMIC","19","07","18","PORTER              ","0","0","12000","12000","5757","0","0","3 ","4","","2019","0","0","0","127","18C127","","","","0","",
"LNAL","19","07","18","HARRISON            ","0","0","42","172","495","0","0","3 ","4","","2019","130","0","0","061","18C061","","","","0","",
"HVMV","19","08","18","STARKE              ","0","0","3","93","0","3270","342","3 ","4","","2019","0","90","0","149","18C149","","","","0","",
"HVMV","19","07","18","STARKE              ","0","0","11","107","0","3270","366","3 ","4","","2019","0","96","0","149","18C149","","","","0","",
"YSRR","19","07","18","FAYETTE             ","0","0","0","1134","2041","0","0","3 ","4","","2019","1134","0","0","041","18C041","","","","0","",
"DREI","19","01","17","MACON               ","0","0","4428","9261","6529","0","0","3 ","4","","2019","4833","0","0","115","17C115","","","","0","",
"NDW ","19","02","17","PEORIA              ","0","0","201","976","706","0","0","3 ","4","","2019","775","0","0","143","17C143","","","","0","",
"DT  ","19","03","17","PEORIA              ","0","0","7","65","196","0","0","3 ","4","","2019","58","0","0","143","17C143","OPERATES AS NEEDED.","","","19","",
"CJR ","19","04","17","COOK                ","0","0","0","553","1447","0","0","3 ","4","","2019","553","0","0","031","17C031","","","","0","",
"COER","19","04","17","WILLIAMSON          ","0","0","0","274","491","0","0","3 ","4","","2019","274","0","0","199","17C199","","","","0","",
"BLE ","19","03","17","COOK                ","0","0","1184","15052","9297","0","0","6 ","4","","2019","13868","0","0","031","17C031","MARCH IS A LONGER MONTH AND BUSINESS IS PICKING UP.","","","51","",
"NDW ","19","05","17","PEORIA              ","0","0","203","920","823","0","0","3 ","4","","2019","717","0","0","143","17C143","","","","0","",
"MRMZ","19","05","17","PIATT               ","0","0","5","325","0","11872","1484","3 ","4","","2019","0","320","0","147","17C147","ALL WORK PERFORMED BY MONTICELLO RAILWAY MUSEUM VOLUNTEERS. MAY IS THE FIRST MONTH OF REGULAR OPERAT","ING SEASON.","","111","",
"MSCI","19","05","17","PEORIA              ","0","0","11","263","225","0","0","3 ","4","","2019","252","0","0","143","17C143","","","","0","",
"PRY ","19","05","17","PEORIA              ","0","0","0","0","0","0","0","6 ","4","","2019","0","0","0","143","17C143","NO SERVICE REQUIRED THIS MONTH. NO BUSINESS.","","","44","",
"JERX","19","05","17","MASSAC              ","0","0","0","116","0","0","0","3 ","4","","2019","116","0","0","127","17C127","","","","0","",
"RBRM","19","05","17","COOK                ","0","0","140","140","260","0","0","3 ","4","","2019","0","0","0","031","17C031","","","","0","",
"ALS ","19","05","17","ST CLAIR            ","0","0","69037","69037","53115","0","0","6 ","4","","2019","0","0","0","163","17C163","","","","0","",
"PHRR","19","05","17","MADISON             ","0","0","177","177","702","0","0","3 ","4","","2019","0","0","0","119","17C119","","","","0","",
"CRL ","19","06","17","COOK                ","0","0","8362","8899","6616","0","0","3 ","4","","2019","537","0","0","031","17C031","","","","0","",
"MJ  ","19","06","17","COOK                ","0","0","0","0","0","0","0","6 ","4","","2019","0","0","0","031","17C031","","","","0","",
"BRC ","19","06","17","COOK                ","0","0","30765","31129","69707","0","0","3 ","4","","2019","364","0","0","031","17C031","","","","0","",
"CERR","19","06","17","COOK                ","0","0","2860","2860","670","0","0","3 ","4","","2019","0","0","0","031","17C031","","","","0","",
"CJR ","19","09","17","COOK                ","0","0","0","586","1142","0","0","3 ","4","","2019","586","0","0","031","17C031","","","","0","",
"COER","19","09","17","WILLIAMSON          ","0","0","0","162","251","0","0","3 ","4","","2019","162","0","0","199","17C199","","","","0","",
"CSPX","19","09","17","COOK                ","0","0","0","100","191","0","0","6 ","4","","2019","100","0","0","031","17C031","","","","0","",
"MSCI","19","07","17","PEORIA              ","0","0","20","292","268","0","0","3 ","4","","2019","272","0","0","143","17C143","","","","0","",
"CJR ","19","08","17","COOK                ","0","0","0","515","1178","0","0","3 ","4","","2019","515","0","0","031","17C031","","","","0","",
"COER","19","08","17","WILLIAMSON          ","0","0","0","154","160","0","0","3 ","4","","2019","154","0","0","199","17C199","","","","0","",
"MMR ","19","07","17","COOK                ","0","0","0","34067","0","0","0","6 ","4","","2019","34009","0","58","031","17C031","","","","0","",
"PHRR","19","07","17","MADISON             ","0","0","401","401","1439","0","0","3 ","4","","2019","0","0","0","119","17C119","","","","0","",
"XALV","19","06","17","DU PAGE             ","0","0","1098","1098","732","0","0","3 ","4","","2019","0","0","0","043","17C043","","","","0","",
"XALV","19","07","17","DU PAGE             ","0","0","698","698","465","0","0","3 ","4","","2019","0","0","0","043","17C043","","","","0","",
"FSR ","19","05","17","PEORIA              ","0","0","281","738","1617","0","0","3 ","4","","2019","457","0","0","143","17C143","","","","0","",
"GCW ","19","05","17","PEORIA              ","0","0","94","108","529","0","0","3 ","4","","2019","14","0","0","143","17C143","","","","0","",
"GET ","19","05","17","PEORIA              ","0","0","30","854","997","0","0","3 ","4","","2019","824","0","0","143","17C143","","","","0","",
"XALV","19","05","17","DU PAGE             ","0","0","843","843","562","0","0","3 ","4","","2019","0","0","0","043","17C043","","","","0","",
"ALS ","19","06","17","ST CLAIR            ","0","0","78055","78055","54309","0","0","6 ","4","","2019","0","0","0","163","17C163","","","","0","",
"XAAL","19","07","17","DU PAGE             ","0","0","2403","2403","1602","0","0","3 ","4","","2019","0","0","0","043","17C043","","","","0","",
"XALV","19","01","17","DU PAGE             ","0","0","822","822","548","0","0","3 ","4","","2019","0","0","0","043","17C043","","","","0","",
"XALV","19","02","17","DU PAGE             ","0","0","605","605","403","0","0","3 ","4","","2019","0","0","0","043","17C043","","","","0","",
"XALV","19","03","17","DU PAGE             ","0","0","758","758","505","0","0","3 ","4","","2019","0","0","0","043","17C043","","","","0","",
"XALV","19","04","17","DU PAGE             ","0","0","788","788","525","0","0","3 ","4","","2019","0","0","0","043","17C043","","","","0","",
"RAFX","19","06","17","DU PAGE             ","0","0","3117","3117","2078","0","0","6 ","4","","2019","0","0","0","043","17C043","","","","0","",
"RAFX","19","07","17","DU PAGE             ","0","0","2462","2462","1641","0","0","6 ","4","","2019","0","0","0","043","17C043","","","","0","",
"CJR ","19","01","17","COOK                ","0","0","0","478","1334","0","0","3 ","4","","2019","478","0","0","031","17C031","","","","0","",
"COER","19","01","17","WILLIAMSON          ","0","0","0","153","463","0","0","3 ","4","","2019","153","0","0","199","17C199","","","","0","",
"KRRC","19","01","17","ST CLAIR            ","0","0","0","700","547","0","0","3 ","4","","2019","700","0","0","163","17C163","","","","0","",
"CERR","19","03","17","COOK                ","0","0","3679","3679","785","0","0","3 ","4","","2019","0","0","0","031","17C031","","","","0","",
"CERR","19","04","17","COOK                ","0","0","3004","3004","723","0","0","3 ","4","","2019","0","0","0","031","17C031","","","","0","",
"CERR","19","05","17","COOK                ","0","0","2832","2832","715","0","0","3 ","4","","2019","0","0","0","031","17C031","","","","0","",
"KBSR","19","05","17","IROQUOIS            ","0","0","318","2500","1419","0","0","3 ","4","","2019","2182","0","0","075","17C075","","","","0","",
"KRRC","19","06","17","ST CLAIR            ","0","0","0","0","0","0","0","3 ","4","","2019","0","0","0","163","17C163","","","","0","",
"NIRC","19","05","17","COOK                ","0","0","8482","333621","500692","58982838","2642404","6 ","4","","2019","0","325139","0","031","17C031","","","","0","",
"RNA ","19","05","17","PEORIA              ","0","0","19","405","737","0","0","3 ","4","","2019","386","0","0","143","17C143","","","","0","",
"RVPR","19","05","17","CARROLL             ","0","0","1038","1038","1382","0","0","3 ","4","","2019","0","0","0","015","17C015","","","","0","",
"ILW ","19","05","17","BOND                ","0","0","0","0","0","0","0","6 ","4","","2019","0","0","0","005","17C005","","","","0","",
"ISW ","19","05","17","PEORIA              ","0","0","34","34","336","0","0","3 ","4","","2019","0","0","0","143","17C143","","","","0","",
"CC  ","19","03","17","COOK                ","0","0","4461","71760","46189","0","0","6 ","4","","2019","66578","0","721","031","17C031","","","","0","",
